,waktu,username,tweet
1058,2022-06-08 05:24:15,Starlixks,@wehaventawake tapi soalnya udh ada dr kita masi ptm 💀
1059,2022-06-08 05:18:52,wehaventawake,@Starlixks Senengnya pas ptm doang hahahah
1060,2022-06-08 05:16:20,kapg0d,@damkumm liat ni cuk selama pjj maupun ptm gini gini doang cuk gaperna ngasih materi/zoom cuk😵‍💫 https://t.co/NoPY7PN7ZW
1061,2022-06-08 05:09:04,gtwumales,"Gangerti banget hari ini sekolah aneh...
Hari ini ada event, tapi katanya juga masih sisa waktu pelajaran. Aku posi… https://t.co/p8GL6ELVEW"
1062,2022-06-08 04:48:08,xjazyz,@schfess gjls kelasku tp sy suka rame2an pokoknya chaotic semua. ak jg suka ngobrol sm tmn mayan deket sekelasku ma… https://t.co/jJ0rBsV8hh
1063,2022-06-08 04:34:51,bukerinprivate,aku disuruh nyusul ke mkg DGN POSISI SY BENER2 baru bangun… aku baru absen juga… smntra adek aku udh pulsek ptm… be… https://t.co/VVnjsuKAzd
1064,2022-06-08 04:33:59,DinkominfoBlora,"Gerakan Deteksi Dini PTM 2022 Blora Diintegrasikan SPM Skrining Usia Produktif di Fasyankes
https://t.co/yGd6NLNjv1"
1065,2022-06-08 04:26:06,g1selleh,@itommohazzie chapoy PTM AHAKHDKAHAKAJAKA
1066,2022-06-08 04:21:49,hatedkei,"@hourlynaw pas ptm ksl pas ga ptm sedi, apa mau mu"
1067,2022-06-08 04:20:59,renjunfresas,@xenoglossyz ptm yoo
1068,2022-06-08 04:15:39,InversoNotFake,"@Chowym_ NO VI NINGUNA WBN 

PTM MIS CAMPANAS PIPIPI"
1069,2022-06-08 04:15:37,TuiteroDelMar,@Mexidioss @PatronDePuchas Ggagaga Ptm
1070,2022-06-08 04:10:47,yunkuka_la,@thv_btskz NAVZMAHSKSS PERO ISA PTM MHABXKSSH
1071,2022-06-08 04:01:22,renaldiyusuff,yaelahh udah semester 7 baru PTM
1072,2022-06-08 03:36:06,sinflowww,@JosMerced5 ptm mersed
1073,2022-06-08 03:30:47,GabrielOlacua,@fatalfaro Me vino un flashback ptm 😭
1074,2022-06-08 03:23:26,MollyBangtan__,PTM LA VIDA ME AMA JODEEEER TXT EN LOLLAPALOOZA PTM PTM @!#?//@%@!@!@# https://t.co/ilRt6V5tGn
1075,2022-06-08 03:22:51,bbdesaturno,sydney mi flacaaaaa ptm
1076,2022-06-08 03:07:30,cherylfrancisc,@PochoABA @perulytics JALSBSKSKS PTM
1077,2022-06-08 03:03:03,pendimklp,Kulon Progo. Sertu Surip Babinsa Sendangsari Koramil 11/Pengasih Kodim 0731/Klp pendampingan skrening PTM &amp; pelaksa… https://t.co/cKwXKMFA1H
1078,2022-06-08 02:58:32,Boberto58617112,ptm izzi
1079,2022-06-08 02:55:51,TuiteroDelMar,@titandelasalsa3 @VegaLode Gagagaga Ptm
1080,2022-06-08 01:58:30,KIMLVSKZ,NOOOO PTM NO QJIWBAIANALA https://t.co/JNwXAVvqUS
1081,2022-06-08 01:53:08,littlelion_rn,"Ngabarin ptm 30 menit sebelum kelas....
My friends: https://t.co/YNyny2Wl38"
1082,2022-06-08 01:38:56,yibonito13,JAKEBDJALS PTM https://t.co/T4znvwQSOY
1083,2022-06-08 01:26:47,xeemlll,@giselcruzzz @mariaandreaam JAKSJJJAJJJA PTM
1084,2022-06-08 01:19:40,Lyvxtaa_,"@puptr_14_26_ aku jg pernah, harusnya udh telat itu, pas aku ngintip dari pintu loh kok kosong, kukira salah kelas.… https://t.co/ZiFzXBCKLY"
1085,2022-06-08 01:03:58,itsasadgay,@rabanitogei Ptm disimula bob
1086,2022-06-08 01:02:54,gwynefar,@rayannibal Ptm hein
1087,2022-06-08 00:58:51,sarita39598315,Ptm yaaaaa
1088,2022-06-08 00:54:05,berkah_ramdhan,“Dalam memantau pelaksanaan pembelajaran tatap muka (PTM). Pemerintah pusat bersama-sama dengan pemda dan pihak sek… https://t.co/0ZkXNoeXFw
1089,2022-06-08 00:48:56,CarSant__,PTM TXT VA IR AL LLOLLAPALLOX ABDBD
1090,2022-06-08 00:46:10,ceregguk,"PTM TWT, ME PUSIERON LIMIT N UN PEDIM MOMENTO"
1091,2022-06-08 00:41:03,egiramadah,"Selama PJJ rajin ngerjain tugas, begitu PTM jarang masuk. Begitu ditanya kenapa sering ga masuk sekolah, jawabannya… https://t.co/ydvQgB00QI"
1092,2022-06-08 00:23:18,niuusszzz,"anjjj dari kmrin kena komen guru mulu, 2 hari kmrin grgr rok skrg hijab. pdhl dari hari pertama ptm gue klo make hijab abu yg ini trs anjrt"
1093,2022-06-08 00:17:35,ccperustay,oe ptm https://t.co/kJM81FHnsp
1094,2022-06-08 00:15:45,ilove_rkive,PTM RE ORGULLOSA DE HOSEOK!!!
1095,2022-06-08 00:05:10,lovely18_01,PTM AJAIANAJAJJSS https://t.co/B0x5ukTj6j
1096,2022-06-07 23:52:23,tartazkay,@pjwosyg Ga tau gw juga pengen pjj tapi skrg malah ptm 🙃
1097,2022-06-07 23:45:51,apasiyass,"ptm day 105
makin hari makin blur sja poto ini https://t.co/5BLVBvtGCq"
1098,2022-06-07 23:28:08,carolinaabrahel,JAJAJAKAA PTM https://t.co/YnJuWUIBxa
1099,2022-06-07 22:42:32,isatudiosa,ptm mora ya saca tour x latam
1100,2022-06-07 22:27:56,muhabror_,"Pernah punya dosen yang sak karepe dewe?
Minta ptm udh dibela-belain balik ke jogja eh malah enteng banget bilang g… https://t.co/7IP6kl1sRp"
1101,2022-06-07 21:42:23,spymiel,PTM YUUTA.
1102,2022-06-07 21:36:31,marmorganr,Oe ptm https://t.co/iMw73CpEpm
1103,2022-06-07 20:31:11,seokjinnielv,ptm juk te wmo ue
1104,2022-06-07 20:28:27,MianSaab09,@M_Junaidd PTM 🤔🤔🤔 dono PTM leaders jo parliament main hain unho ny Neutrals ko vote kiya hy. Ap kesy keh sakty ho… https://t.co/KgNJqskgZe
1105,2022-06-07 20:24:37,chokichokiiiy,Pinter bgt belom tidur padahal ntar ada ptm jam 7 pagi trus lanjut sampe jam 3 sore😊
1106,2022-06-07 20:00:17,http_k4t,la ptm shippeo dms a beth y benny BDBBSNSNSNSSNNS
1107,2022-06-07 19:46:05,ijkgrl,@shxwlili JAKSJAKSKA PTM
1108,2022-06-07 19:43:08,ctulais_,@karislulis @DannQ_ Ptm gpii
1109,2022-06-07 18:18:10,anacahuitas,Un PTM MIN YOONGI @CeceyMtz https://t.co/bxAT75YTxu
1110,2022-06-07 18:12:01,LindaSoledana,Ptm Smirnoff 😭😭😭😭 https://t.co/q8R237NpAd
1111,2022-06-07 17:40:25,stefyicvz,@unknownib09 KAKAKQKQKQKQKQWJQKQKWIQIQIQIQISKDNSKDNAKDNAN WEI PTM
1112,2022-06-07 17:13:46,VinhortAmandaum,@bloodforblood_n Ptm mkkk
1113,2022-06-07 17:08:11,Muhamma42204132,"Aj sabit hoa k PTM jo Jo jo kehti thi thek kehti thi ye sb wardi k kmaal he
Hm q inke bche palian jo aish krte he o… https://t.co/TaCfEE1U3c"
1114,2022-06-07 16:16:13,renoorii,PRM PTM https://t.co/13jSfTiKhq
1115,2022-06-07 16:07:28,Lo0v3__,@tanyakanrl Pernah masuk berita ptm sekolah mana dekil bgt
1116,2022-06-07 15:54:08,Lady_Says11,@DudeTabahi_ Hahaha...ptm ni thi daactar sahab
1117,2022-06-07 15:46:35,Winter_Aly,Ptm lo sabia LO SABIAAQWMGLFK TEORIAS VENGAN A MIIIIII https://t.co/qiArBxXWik
1118,2022-06-07 15:44:27,canchanie,nungguin kapan 100% ptm kalo 50% ngamok²😭
1119,2022-06-07 15:35:16,rvmtcha,"bangsat iye, gue udh uncrush tbtb pas ptm 100% bulan apa gt lupa tbtb berasa gamon😭 https://t.co/2RzRa1h6A4"
1120,2022-06-07 15:18:19,UnaBeetlebum,@DuendedelaLuna PTM MIN YOONGI
1121,2022-06-07 15:17:28,MaseedSifat,@saeedanwar6 Inshallah tar marg wraz pora ptm sara u
1122,2022-06-07 15:12:19,AnasKha04620274,@waqas_amjaad Alhamdulilah waziristan ptm ka markaz hein aw rehegi Apki tarha photoshop par editing aw raath ko jalsi nahi ki
1123,2022-06-07 15:08:44,duduot7_,"AHHHHHHH PTM AHHHHH 
@BTS_twt #BTS  #방탄소년단  #BTS_Proof  #YetToComeMvTeaser1"
1124,2022-06-07 15:04:11,MYoongicafes,PTM KIM TAEHYUNG https://t.co/Y3lfwUIQMu
1125,2022-06-07 15:02:30,cola_a_todos,"PTM YOONGI, TE QMO HERMOSO https://t.co/w9OhRH2Hqy"
1126,2022-06-07 15:00:40,Megbtschipotle,"@BIGHIT_MUSIC AHHHHHHH PTM AHHHHH 
@BTS_twt #BTS  #방탄소년단  #BTS_Proof  #YetToComeMvTeaser1"
1127,2022-06-07 14:59:52,sawberryypie,"@tanyakanrl g k, skrg dah mulai aktif sekola ptm jadi sehari dua kali, tp sabtu minggu kadang mandi kadang ngga"
1128,2022-06-07 14:56:30,ayymaubelajar,"@schfess cuma yang kelas 12 aku waktu itu ujung ujungnya gajadi, soalnya covid naik jadi ptm 50% lagi"
1129,2022-06-07 14:52:05,wonuuyu,"Anjay kocak dari pjj cuman disuruh ringkas materi buku paket dan itu cuman 2 materi, pas ujian pertama gaada yang k… https://t.co/eQpyX3lD9V"
1130,2022-06-07 14:51:27,KuretaID,"Tahun Ajaran Baru, PTM di Temanggung Kembali Normal 100 Persen 

https://t.co/nMiSWXn5BM"
1131,2022-06-07 14:40:50,rfsyhb,bang ptm ngeri ga bangg
1132,2022-06-07 14:38:44,LindaSoledana,@_melanieandrea Ptm la smith
1133,2022-06-07 14:29:08,onthegrouwnd,jd keinget pas uas semester 1 pel biologi yg diatas kkm cm 4org di 1 angkatan 😭😅😅 udh gt yg 1 ngerjain d rumah ngk… https://t.co/DbZ2s4vXQq
1134,2022-06-07 14:23:52,kemenkopmk,"#SahabatPMK Penyakit Tidak Menular (PTM) adl penyakit yg tdk menular dan bukan disebabkan oleh penularan vektor, vi… https://t.co/MTuJYVW7Ub"
1135,2022-06-07 14:12:46,aingjodohmu,@subschfess Dulu sekolah aku nyuruh nya belajar dirumah/pjj (ya sebenernya gk ngapa²in sih wkwk) . Yang nilainya bl… https://t.co/wg4JhARwUn
1136,2022-06-07 14:09:53,Lady_Zazz,@waqas_amjaad PTM kaun si party hai ?
1137,2022-06-07 14:06:19,MuhsinK77,@zinya_khan @SyedaZ_ Sab sy ziyada aghr ptm sy kisi ny ki to woh mai ta hr time manzor pashteen sy nafrat karta ta likin ab ???
1138,2022-06-07 14:03:43,xjazyz,"gurunya mayan killer galaknya g main
to jg ngakak pas tdi ptm kmren anjir"
1139,2022-06-07 13:59:49,marianlca,tng q desayunar ptm
1140,2022-06-07 13:44:05,evermorish,grgr ptm udah turun 3 kg an JANGAN SAMPE NAIK LAGII
1141,2022-06-07 13:31:23,jtaeyongn,"@Akunsambatajas1 kan oagi mandi skolah, siang mandi karna hbs ptm, trs td malem mandi lagi karna panas"
1142,2022-06-07 13:16:32,Muneeb06964551,@waqas_amjaad Waqas bhai Wazirstan ko drone awr terrorism nay tabah kya hay. Enko real political representation hon… https://t.co/Ik2Nc3nyhC
1143,2022-06-07 12:30:18,duaxkuadrat,"@convomfs jadi keinget perjalanan mau kerumah nenek, dari pas di air mancur w udah kebelet berak sampe jongkok² di… https://t.co/PMa6O0LB5S"
1144,2022-06-07 11:53:16,gxlilea_,JUNGKOOK LIVE PTM
1145,2022-06-07 11:42:59,_achavez_,JK PTM
1146,2022-06-07 11:34:10,mitrapost_,"PTM 100 Persen Kembali Diterapkan dalam Tahun Ajaran Baru
https://t.co/24HsIeJG5e"
1147,2022-06-07 11:25:38,wonycibubur,"kangen januari-februari 2022 ☹️☹️☝️☝️ percobaan ptm full trs omicron, w tiap sore meet kepanitiaan nyari sponsor (d… https://t.co/M7FTQ31mKV"
1148,2022-06-07 10:54:29,AG_Cahyo,Pusing disuruh ptm pada gak mau berangkat https://t.co/RXMo6nkQN6
1149,2022-06-07 10:51:05,eprithink,@krucbil yakannnnn🥲 ternyata yg ptm cuma beberapa matkul dan matkul itu udah aku ambil semua semester lalu hikd
1150,2022-06-07 10:46:27,Ace_BBH,"@91KJUNMYEON Itu mah msh ga hedon gw, sejam mulai PTM baru hedon gw 😭😭😭😭😭"
1151,2022-06-07 10:14:37,sIayyunjin,@knnetth iya gue jg waktu pertama kali masuk ptm semester 2 gue baru apal 1-3 TAPI tuh sebenernya gue apal semua ti… https://t.co/V5b0adZWCK
1152,2022-06-07 10:14:03,gkgunaniakun,@badtmean @schfess Tpi masalahnya semenjak PTM tu gprnh ada UH+ kadang ada guru yg gprnh ngabsen itu gimn?😥Dri nila… https://t.co/t2hz5X4ING
1153,2022-06-07 10:09:30,cips_id,"Sekarang sekolah telah memberlakukan pembelajaran tatap muka (PTM) sebesar 100%, setelah 2 tahun lebih para murid b… https://t.co/MtlwUcw8VQ"
1154,2022-06-07 10:08:42,xjazyz,"tp kegiatan pramukanya itu ak gtw ngpain si kalo ptm gini

wktu pjj kita kykny, seigtku itu pramuka selsei ujian it… https://t.co/T4EQ4ChYCM"
1155,2022-06-07 09:36:33,j_minn_ie,Kepalaku sakit hari pertama PTM 😭😭😭😭😭😭😭😭😭
1156,2022-06-07 09:28:22,aqal_k,@FarahAmjadAli20 @p4pakipower Bibi ye tlp ptm pdm sub America ky ghulam lanati dalal paltu ghar ky dollars pounds e… https://t.co/PUNXiCSb5o
1157,2022-06-07 09:27:33,arajahera,ptm tp cuma 1 matkul tok wkwkwkw
1158,2022-06-07 09:27:04,st4rtwin9ky,"keknya, hari ini lu bakal ke jogja ya? besok ptm lagi ya?"
1159,2022-06-07 09:21:01,provjateng,"Tahun Ajaran Baru, PTM Kembali Normal 100 Persen - https://t.co/ScXpNX5pHz

#BersamaLawanCorona
#ElingLanNgelingke… https://t.co/DRZhJYmO9p"
1160,2022-06-07 09:20:36,sofaaygo,hahahihi besoknya langsung ptm
1161,2022-06-07 08:17:06,ivnnasa,"@convomf Kemarin pas ptm pake tas laptop,karna mau beli nanggung bgt. tapi katanya temenku tas nya baguss wkwkwk, t… https://t.co/txy6QcYQbo"
1162,2022-06-07 07:55:30,jstychi,BNR2 KANGEN SEKOLAH PTM :(
1163,2022-06-07 07:49:36,detikcom,Tahun ajaran baru 2022/2023 segera dimulai. Pemkot Palembang optimistis PTM 100 persen bisa diterapkan pada tahun a… https://t.co/VmC5RmCIrK
1164,2022-06-07 07:43:07,jstychi,@jooniestudy AKU BARU PTM 3 KLI DOANG :(((
1165,2022-06-07 07:40:55,Mohamme80743331,@muneebazartaj Pak Army is PTM kay sath mili hai madam thak jayngi inke khilaf tweets kr kr kay
1166,2022-06-07 07:40:50,roscalee,Wkwkwkw ptm masih 3 hari enak aje mau meliburkan diri
1167,2022-06-07 07:35:43,kareocaa,@monnttzzee Ptm Montzerrat
1168,2022-06-07 07:34:22,SmgMenfess2,"Ndes mamaku habis ditabrak anak sekolah. posisi aku di luar kota lagi kuliah PTM, aku bingung enak e balik gak ya?… https://t.co/855UgHparY"
1169,2022-06-07 07:27:00,xxbykonic,"tapi w ke kampus bukan mau kuliah wkwk
tapi cuma maen, ketemuan sama temen kampus, atau ngurusin sesuatu :')
anak s… https://t.co/yNGXtShENF"
1170,2022-06-07 07:19:04,diskominfo_kps,Kegiatan Deteksi Dini Faktor Resiko PTM https://t.co/NKGx6AAfXb
1171,2022-06-07 07:13:39,woolfhee,"@sbmptnfess ga nder, kalau di kampusku jadwal kuliah tergantung sama mata kuliah yang kamu ambil. jadi tiap orang b… https://t.co/ltwzNjd3l9"
1172,2022-06-07 07:01:23,MediaCenter_TMG,"Kepala Dindikpora: Tahun Ajaran Baru, PTM Kembali Normal 100 Persen

Selengkapnya :
https://t.co/584A3wQI9j https://t.co/PGFjydhQ2f"
1173,2022-06-07 06:45:32,beautifuIIsoul,akhirnya ak dapet izin ptm yey 🎉
1174,2022-06-07 06:30:13,jabarekspres,"Meski Perbaikan SDN Rancanilem Belum Dieksekusi, Para Siswa Kembali Belajar dengan Sistem PTM https://t.co/YA8dejsmgZ"
0,2022-06-15 15:15:44,rddnna,"because this is my first time, berharap semoga jalannya dipermudah buat pertemuan tatap muka sm mereka🥺 karna jujur… https://t.co/SgDFeDUeZN"
1,2022-06-15 00:56:25,nzmates_program,"Terima kasih @NZinJakarta, tuan rumah pelaksanaan pertemuan PSG Meeting ke-6 NZMATES🙏. Pertemuan tatap muka perdana… https://t.co/Xk3K7gWpCs"
2,2022-06-14 13:03:56,vutiepie,"️
️
Namun, pertemuan kali ini berbeda dengan sebelumnya⸺pertemuan tatap muka. Sesuai jadwal yang di tetapkan keduan… https://t.co/k81qhonhjy"
3,2022-06-14 11:47:23,HMJM_Untirta,Berikut adalah hasil rapat Akademik dan bidang umum yang telah dilaksanakan tentang Perkuliahan/Pertemuan Tatap Muk… https://t.co/H6sb4s8Hsw
4,2022-06-14 11:44:20,HMJM_Untirta,Berikut adalah hasil rapat Akademik dan bidang umum yang telah dilaksanakan tentang Perkuliahan/Pertemuan Tatap Muk… https://t.co/HDFzh3Z0iI
5,2022-06-14 11:06:46,YeojaChinguya25,@stanmenfess Bukan karna ngawasin nder. Gini deh kampus klen tu bukan online based. Dan kalian dr awal online karen… https://t.co/JfX2p1oRsz
6,2022-06-14 10:26:22,bbwenthusiast09,"Di pertemuan kuliah terakhir kebetulan pada minta tatap muka. Lalu bahas lulus kuliah nanti jalan jalan yuk, self r… https://t.co/gfYdOzQfWW"
7,2022-06-13 14:10:00,majalahSM,"Dalam pengantarnya, Muchlas mengatakan bahwa acara Silaturahim Nasional ini berorientasi untuk mempertautkan hubung… https://t.co/4FlVw0D6JI"
8,2022-06-13 13:35:56,astriferdiana,"Sehari traveling + pertemuan tatap muka, udah ga sempat buka laptop lagi. Just realized how tiring is a face to face meeting."
9,2022-06-13 00:41:43,frediehartanto,"sebenernya apa yg kalian cari dan yg diinginkan dari new normal, cuma pertemuan secara tatap muka tanpa aturan? hin… https://t.co/mhGwdzkuAh"
10,2022-06-12 14:49:52,mkc_jihan,"(cont.) hanya dengan mengikuti perasaan dan kata hatinya ... Kiku cukup yakin bahwa temannya adalah orang baik, jad… https://t.co/oAw9jg9LXw"
11,2022-06-12 12:41:48,fajaragusta_,@jusmangga00 bedah kisi-kisi juara dibahas saat pertemuan tatap muka
12,2022-06-12 03:48:30,nocturnepiglet,"Yang mungkin penasaran berapaan harganya, segini ya. Untuk pertemuan tatap muka. Beliau adalah salah satu psikolog… https://t.co/ZgrGGnpp8y"
13,2022-06-11 08:12:31,zulfiarrahman,@MachfutHuda @hyunnsuu_ @EriekKristiari @419Tajul @jvdas_iskariot Kalo G-meet itu maksudnya apa ya? Pertemuan Tatap muka bgt?
14,2022-06-11 01:49:34,yusufrmdhn31,"Dikatakan Gubernur Jatim, sekolah pertemuan tatap muka (PTM) dan penonton pada pertandingan olahraga hanya boleh 10… https://t.co/xP6CXhk9Hj"
15,2022-06-10 02:25:50,jagonyaabsensi,"Banyak kegiatan di masa pandemi ini meminimalkan untuk tatap muka, begitu pula kegiatan di kantor, pertemuan atau m… https://t.co/quoCn75khw"
16,2022-06-09 05:20:11,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

pertemuan tatap muka dengan napi lapas semarang… https://t.co/aIEDk6IMck"
17,2022-06-09 05:19:28,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

pertemuan tatap muka dengan napi lapas semarang… https://t.co/GBR0jrQfaT"
18,2022-06-09 05:18:56,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

pertemuan tatap muka dengan napi lapas semarang… https://t.co/j54GIiff8E"
19,2022-06-09 05:18:34,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

pertemuan tatap muka dengan napi lapas semarang… https://t.co/Fq06xT2DTL"
20,2022-06-09 05:18:07,bhp_semarang,"Kakanwil Kemenkumham Jateng A Yuspahruddin 

pertemuan tatap muka dengan napi lapas semarang… https://t.co/fw0WJaBC3f"
21,2022-06-08 05:01:00,TribunHealth,"Orangtua Perlu Perhatikan Kesehatan Anak Sebelum Pembelajaran Tatap Muka 

https://t.co/emJBmKlssU via @TribunHealth"
22,2022-06-08 03:31:47,GerBangNKRI,"""Kami semua sangat senang melihat Bali, berkumpul acara tatap muka hari ini dalam skala besar. Saya telah diberitah… https://t.co/0683wlB9Nc"
23,2022-06-07 13:36:18,borrowedhaven,"@adhinasoo untuk pertemuan tatap muka, dhin? if yes, then i do have some."
24,2022-06-07 06:59:42,kebunraya_id,"Pada Senin, 6 Juni 2022 Presiden RI Bapak Joko Widodo bersama PM Australia Bapak Anthony Albanese bersepeda dari Is… https://t.co/d0PCwZID3b"
0,2022-06-15 15:05:55,seashil97,@orgilkabursj @Askrlfess Aku yang di UT ada kelas tatap muka 😔
1,2022-06-15 03:55:36,mochipeachyxx,Pemahaman belajar aku udah menurun banget.beneran ga ngerti apa-apa soal materi sekolah dari kelas 10.kalau 11 mung… https://t.co/RptQFuweD9
2,2022-06-15 01:28:55,Seoksooaddict_,"Inget banget kls 10 kan dulu gue masih full tatap muka, nah tu ultah gue 3 des tu pas tepat UP seni kelas 12 alias… https://t.co/zPdoeWQafc"
3,2022-06-14 16:51:08,dianaanuti,"CUKUP SEKIAN DAN TERIMAKASIH 😍
SO HAPPY SIH, BERTEMU KALIAN TATAP MUKA LANGSUNG DI KELAS ADALAH HIBURAN SAYA 😇
TERI… https://t.co/N2GK3BnAAk"
4,2022-06-14 14:19:04,yunusprajapanji,Setelah Libur Panjang Akhir Semester Genap  2022  perkuliahan Tatap Muka akan di laksanakan tentunya bagi Mahasiswa… https://t.co/ABUuQ9ftwu
5,2022-06-14 11:48:45,inilahdotcom,Otoritas Beijing menunda pembukaan kembali kelas tatap muka di sekolah setelah ditemukan lagi klaster terbaru COVID… https://t.co/tjulX6TtAq
6,2022-06-14 07:37:45,inovedu,Kursus Online Bahasa Jerman buat kamu yang ada dimana saja. Ikuti sesi kelas tatap muka secara offline (opsional) u… https://t.co/Vwe1QRTs7Q
7,2022-06-14 06:28:17,wavendaainii,"@collegemenfess Pernah anjlok banget, pas awal kuliah onlen:( adaptasi biar bisa aktif di kelas onlen tuh susah bua… https://t.co/5xXwPLPmrF"
8,2022-06-14 05:32:37,pajakamurang,Tax Goes to School diadakan secara tatap muka di ruang kelas SMA Negeri 1 Tenga. Acara dibuka oleh Wakil Kepala Sek… https://t.co/flL8VtVpvW
9,2022-06-14 04:03:06,pajakmdygresik,"Halo, #KawanPajak!

KPP Madya Gresik akan menyelenggarakan kelas pajak tatap muka mengenai Program Pengungkapan Suk… https://t.co/AUlGpIMFwu"
10,2022-06-14 02:04:17,radioboosfm,"#MENTARI (Momen Berbagi Berita di Pagi Hari) Bersama Alvi 
Beijing tunda pembukaan kembali kelas tatap muka
https://t.co/fVypuUMnGg"
11,2022-06-13 14:20:11,republikaonline,Klaster terbaru Covid-19 di Beijing berasal dari salah satu pusat keramaian https://t.co/tQibonESqO
12,2022-06-13 13:45:52,antaranews,Otoritas Beijing menunda pembukaan kembali kelas tatap muka setelah ditemukan lagi klaster terbaru COVID-19.… https://t.co/08HfKL5H5P
13,2022-06-13 12:42:49,Supriyadi_555,"@ipb_menfess Kelas praktek tatap muka, kelas teori daring."
14,2022-06-13 11:21:17,hacktiv8id,"PENGUMUMAN!
Kelas Offline Bootcamp Data Science resmi dibuka! 🎉
Udah siap belajar tatap muka dengan praktik nyata? https://t.co/4ES6bjWCzo"
15,2022-06-13 07:09:10,lpnmuarasabak,Muara Sabak – Lapas Narkotika Kelas IIB Muara Sabak melaksanakan kegiatan rutin Apel Pagi tatap muka seluruh pegawa… https://t.co/gl43j2YoE4
16,2022-06-13 06:59:21,ELTIPurwokerto,Batas pendaftaran dan bergabung kursus bahasa Inggris tatap muka di ELTI Purwokerto untuk siswa SMP/MTs sederajat:… https://t.co/KygbCXfjt3
17,2022-06-13 04:38:40,imigrasi_jakbar,"Senin (13/06), Kantor Imigrasi Kelas I Khusus Non TPI Jakarta Barat kembali menggelar apel pagi tatap muka yang dil… https://t.co/Pir1blVmNG"
18,2022-06-13 03:12:52,LpKarangasem_,"[ACTIVITIES] Lapas Kelas IIB Karangasem
.
(Amlapura, 13 Juni 2022) Telah terlaksana Apel Pagi tatap muka/hadir lang… https://t.co/9KNSSzNR8Z"
19,2022-06-11 12:38:02,grizz_boo,"gua ini angkatan corona, sekolah full tatap muka cuma setahun....dua tahun selanjutnya gua banyak daring, gua inter… https://t.co/Vo5ozo0WAn"
20,2022-06-11 08:41:55,rupbasanjakbar,"Jumat , 10 Juni 2022 Rupbasan Kelas I Jakarta Barat, Kanwil Kemenkumham DKI Jakarta melaksanakan Apel Sore secara t… https://t.co/IG7MFTRAKt"
21,2022-06-11 08:13:33,alfabloodtype,"@Purwandaru_W Ya itu yg gw bilang bro, untuk beberapa bagian, kelas tatap muka langsung paling efektif karena ya su… https://t.co/QEm2z31gzO"
22,2022-06-11 06:06:12,rupbasanjaksel1,"Jakarta - Jum’at (10/06/2022) Rupbasan Kelas I Jakarta Selatan, Kanwil Kemenkumham DKI Jakarta melaksanakan Apel So… https://t.co/aGy8oe2glX"
23,2022-06-11 02:32:07,ursnflwrs,"Ini hidup gua semenjak pandemi serba tiba tiba kayaknya, 2020 tiba tiba lulus dari SMP angkatan corona, terus sekar… https://t.co/xmdPftFOKx"
24,2022-06-10 12:33:49,rutanboyolali,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/KPE8QxXbS6"
25,2022-06-10 10:56:58,unajinasi,"@sunshinebu_ WKWKWK kok bisa?😭Aku mah pas kelas 12 kemarin ribet bgt, ada sidang mah, mana wisudanya krik banget on… https://t.co/1GcfcjGTgH"
26,2022-06-10 08:36:55,rutanrembang_id,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/OArkS6zrI3"
27,2022-06-10 06:25:10,lpnmuarasabak,Muara Sabak – Lapas Narkotika Kelas IIB Muara Sabak melaksanakan apel Sore Pegawai merujuk pada Surat Edaran Sekret… https://t.co/5ttJqp8j0f
28,2022-06-10 04:18:47,rutantemanggung,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/o1zlhi8skC"
29,2022-06-10 03:48:08,lppurwokerto,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/0JzmDx20eu"
30,2022-06-10 03:40:43,rupbasansmg,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/Q7r7FEuNhv"
31,2022-06-10 03:38:19,rupbasanpurbal1,"3.KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selal… https://t.co/AAhlDaZFqB"
32,2022-06-10 02:55:26,RUDENIM_SMG,"KAKANWIL KEMENKUMHAM JATENG, A YUSPAHRUDDIN: Tatap Muka Dengan Napi, Kalapas Kelas I Semarang: "" Pentingnya Selalu… https://t.co/z6gKG4SE2l"
